"BehaviorSpace results (NetLogo 5.1.0)"
"task2.nlogo"
"PD HD neighborhood cost"
"12/17/2014 23:21:36:759 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","game","cost","initial_propD","benefit","baseline_fitness","neighborhood","play_spatial","[step]","count patches with [strategy_current = ""C""]"
"1450","""PD""","0.58","0.01","1","0","""moore_r=1""","true","97","0"
"1451","""PD""","0.58","0.01","1","0","""von neumann_r=1""","true","119","0"
"1453","""PD""","0.58","0.01","1","0","""von neumann_r=1""","true","120","0"
"1452","""PD""","0.58","0.01","1","0","""von neumann_r=1""","true","131","0"
"1454","""PD""","0.58","0.01","1","0","""von neumann_r=1""","true","131","0"
"1456","""PD""","0.58","0.01","1","0","""von neumann_r=1""","true","132","0"
"1457","""PD""","0.58","0.01","1","0","""von neumann_r=1""","true","114","0"
"1455","""PD""","0.58","0.01","1","0","""von neumann_r=1""","true","190","0"
"1460","""PD""","0.58","0.01","1","0","""von neumann_r=1""","true","123","0"
"1459","""PD""","0.58","0.01","1","0","""von neumann_r=1""","true","135","0"
"1458","""PD""","0.58","0.01","1","0","""von neumann_r=1""","true","136","0"
"1461","""PD""","0.58","0.01","1","0","""moore_r=3""","true","57","0"
"1463","""PD""","0.58","0.01","1","0","""moore_r=3""","true","51","0"
"1464","""PD""","0.58","0.01","1","0","""moore_r=3""","true","56","0"
"1462","""PD""","0.58","0.01","1","0","""moore_r=3""","true","74","0"
"1465","""PD""","0.58","0.01","1","0","""moore_r=3""","true","49","0"
"1466","""PD""","0.58","0.01","1","0","""moore_r=3""","true","48","0"
"1467","""PD""","0.58","0.01","1","0","""moore_r=3""","true","51","0"
"1471","""PD""","0.59","0.01","1","0","""moore_r=1""","true","117","0"
"1470","""PD""","0.58","0.01","1","0","""moore_r=3""","true","48","0"
"1472","""PD""","0.59","0.01","1","0","""moore_r=1""","true","111","0"
"1468","""PD""","0.58","0.01","1","0","""moore_r=3""","true","65","0"
"1473","""PD""","0.59","0.01","1","0","""moore_r=1""","true","84","0"
"1469","""PD""","0.58","0.01","1","0","""moore_r=3""","true","55","0"
"1474","""PD""","0.59","0.01","1","0","""moore_r=1""","true","105","0"
"1475","""PD""","0.59","0.01","1","0","""moore_r=1""","true","137","0"
"1477","""PD""","0.59","0.01","1","0","""moore_r=1""","true","99","0"
"1476","""PD""","0.59","0.01","1","0","""moore_r=1""","true","119","0"
"1479","""PD""","0.59","0.01","1","0","""moore_r=1""","true","121","0"
"1478","""PD""","0.59","0.01","1","0","""moore_r=1""","true","112","0"
"1481","""PD""","0.59","0.01","1","0","""von neumann_r=1""","true","153","0"
"1480","""PD""","0.59","0.01","1","0","""moore_r=1""","true","127","0"
"1482","""PD""","0.59","0.01","1","0","""von neumann_r=1""","true","134","0"
"1484","""PD""","0.59","0.01","1","0","""von neumann_r=1""","true","122","0"
"1485","""PD""","0.59","0.01","1","0","""von neumann_r=1""","true","133","0"
"1483","""PD""","0.59","0.01","1","0","""von neumann_r=1""","true","133","0"
"1487","""PD""","0.59","0.01","1","0","""von neumann_r=1""","true","117","0"
"1486","""PD""","0.59","0.01","1","0","""von neumann_r=1""","true","141","0"
"1488","""PD""","0.59","0.01","1","0","""von neumann_r=1""","true","157","0"
"1490","""PD""","0.59","0.01","1","0","""von neumann_r=1""","true","165","0"
"1489","""PD""","0.59","0.01","1","0","""von neumann_r=1""","true","169","0"
"1491","""PD""","0.59","0.01","1","0","""moore_r=3""","true","54","0"
"1492","""PD""","0.59","0.01","1","0","""moore_r=3""","true","60","0"
"1493","""PD""","0.59","0.01","1","0","""moore_r=3""","true","59","0"
"1494","""PD""","0.59","0.01","1","0","""moore_r=3""","true","59","0"
"1498","""PD""","0.59","0.01","1","0","""moore_r=3""","true","44","0"
"1496","""PD""","0.59","0.01","1","0","""moore_r=3""","true","60","0"
"1497","""PD""","0.59","0.01","1","0","""moore_r=3""","true","64","0"
"1501","""PD""","0.6","0.01","1","0","""moore_r=1""","true","149","0"
"1495","""PD""","0.59","0.01","1","0","""moore_r=3""","true","95","0"
"1502","""PD""","0.6","0.01","1","0","""moore_r=1""","true","101","0"
"1499","""PD""","0.59","0.01","1","0","""moore_r=3""","true","46","0"
"1503","""PD""","0.6","0.01","1","0","""moore_r=1""","true","96","0"
"1504","""PD""","0.6","0.01","1","0","""moore_r=1""","true","98","0"
"1500","""PD""","0.59","0.01","1","0","""moore_r=3""","true","50","0"
"1507","""PD""","0.6","0.01","1","0","""moore_r=1""","true","101","0"
"1505","""PD""","0.6","0.01","1","0","""moore_r=1""","true","113","0"
"1506","""PD""","0.6","0.01","1","0","""moore_r=1""","true","164","0"
"1509","""PD""","0.6","0.01","1","0","""moore_r=1""","true","108","0"
"1508","""PD""","0.6","0.01","1","0","""moore_r=1""","true","122","0"
"1510","""PD""","0.6","0.01","1","0","""moore_r=1""","true","87","0"
"1511","""PD""","0.6","0.01","1","0","""von neumann_r=1""","true","104","0"
"1512","""PD""","0.6","0.01","1","0","""von neumann_r=1""","true","120","0"
"1513","""PD""","0.6","0.01","1","0","""von neumann_r=1""","true","146","0"
"1515","""PD""","0.6","0.01","1","0","""von neumann_r=1""","true","120","0"
"1514","""PD""","0.6","0.01","1","0","""von neumann_r=1""","true","134","0"
"1516","""PD""","0.6","0.01","1","0","""von neumann_r=1""","true","130","0"
"1517","""PD""","0.6","0.01","1","0","""von neumann_r=1""","true","133","0"
"1518","""PD""","0.6","0.01","1","0","""von neumann_r=1""","true","162","0"
"1519","""PD""","0.6","0.01","1","0","""von neumann_r=1""","true","104","0"
"1520","""PD""","0.6","0.01","1","0","""von neumann_r=1""","true","146","0"
"1521","""PD""","0.6","0.01","1","0","""moore_r=3""","true","52","0"
"1524","""PD""","0.6","0.01","1","0","""moore_r=3""","true","50","0"
"1522","""PD""","0.6","0.01","1","0","""moore_r=3""","true","56","0"
"1523","""PD""","0.6","0.01","1","0","""moore_r=3""","true","69","0"
"1526","""PD""","0.6","0.01","1","0","""moore_r=3""","true","47","0"
"1525","""PD""","0.6","0.01","1","0","""moore_r=3""","true","50","0"
"1528","""PD""","0.6","0.01","1","0","""moore_r=3""","true","50","0"
"1527","""PD""","0.6","0.01","1","0","""moore_r=3""","true","65","0"
"1531","""PD""","0.61","0.01","1","0","""moore_r=1""","true","122","0"
"1532","""PD""","0.61","0.01","1","0","""moore_r=1""","true","162","0"
"1533","""PD""","0.61","0.01","1","0","""moore_r=1""","true","103","0"
"1529","""PD""","0.6","0.01","1","0","""moore_r=3""","true","64","0"
"1534","""PD""","0.61","0.01","1","0","""moore_r=1""","true","120","0"
"1536","""PD""","0.61","0.01","1","0","""moore_r=1""","true","93","0"
"1530","""PD""","0.6","0.01","1","0","""moore_r=3""","true","68","0"
"1537","""PD""","0.61","0.01","1","0","""moore_r=1""","true","112","0"
"1535","""PD""","0.61","0.01","1","0","""moore_r=1""","true","141","0"
"1539","""PD""","0.61","0.01","1","0","""moore_r=1""","true","90","0"
"1538","""PD""","0.61","0.01","1","0","""moore_r=1""","true","115","0"
"1540","""PD""","0.61","0.01","1","0","""moore_r=1""","true","114","0"
"1542","""PD""","0.61","0.01","1","0","""von neumann_r=1""","true","99","0"
"1543","""PD""","0.61","0.01","1","0","""von neumann_r=1""","true","104","0"
"1541","""PD""","0.61","0.01","1","0","""von neumann_r=1""","true","155","0"
"1544","""PD""","0.61","0.01","1","0","""von neumann_r=1""","true","133","0"
"1546","""PD""","0.61","0.01","1","0","""von neumann_r=1""","true","119","0"
"1545","""PD""","0.61","0.01","1","0","""von neumann_r=1""","true","118","0"
"1548","""PD""","0.61","0.01","1","0","""von neumann_r=1""","true","141","0"
"1549","""PD""","0.61","0.01","1","0","""von neumann_r=1""","true","150","0"
"1547","""PD""","0.61","0.01","1","0","""von neumann_r=1""","true","133","0"
"1550","""PD""","0.61","0.01","1","0","""von neumann_r=1""","true","160","0"
"1554","""PD""","0.61","0.01","1","0","""moore_r=3""","true","47","0"
"1552","""PD""","0.61","0.01","1","0","""moore_r=3""","true","59","0"
"1553","""PD""","0.61","0.01","1","0","""moore_r=3""","true","68","0"
"1551","""PD""","0.61","0.01","1","0","""moore_r=3""","true","68","0"
"1556","""PD""","0.61","0.01","1","0","""moore_r=3""","true","57","0"
"1557","""PD""","0.61","0.01","1","0","""moore_r=3""","true","47","0"
"1558","""PD""","0.61","0.01","1","0","""moore_r=3""","true","45","0"
"1555","""PD""","0.61","0.01","1","0","""moore_r=3""","true","69","0"
"1561","""PD""","0.62","0.01","1","0","""moore_r=1""","true","100","0"
"1562","""PD""","0.62","0.01","1","0","""moore_r=1""","true","90","0"
"1564","""PD""","0.62","0.01","1","0","""moore_r=1""","true","116","0"
"1563","""PD""","0.62","0.01","1","0","""moore_r=1""","true","130","0"
"1565","""PD""","0.62","0.01","1","0","""moore_r=1""","true","96","0"
"1566","""PD""","0.62","0.01","1","0","""moore_r=1""","true","85","0"
"1567","""PD""","0.62","0.01","1","0","""moore_r=1""","true","69","0"
"1559","""PD""","0.61","0.01","1","0","""moore_r=3""","true","55","0"
"1568","""PD""","0.62","0.01","1","0","""moore_r=1""","true","94","0"
"1560","""PD""","0.61","0.01","1","0","""moore_r=3""","true","58","0"
"1570","""PD""","0.62","0.01","1","0","""moore_r=1""","true","112","0"
"1569","""PD""","0.62","0.01","1","0","""moore_r=1""","true","132","0"
"1571","""PD""","0.62","0.01","1","0","""von neumann_r=1""","true","174","0"
"1572","""PD""","0.62","0.01","1","0","""von neumann_r=1""","true","108","0"
"1574","""PD""","0.62","0.01","1","0","""von neumann_r=1""","true","125","0"
"1573","""PD""","0.62","0.01","1","0","""von neumann_r=1""","true","150","0"
"1575","""PD""","0.62","0.01","1","0","""von neumann_r=1""","true","158","0"
"1578","""PD""","0.62","0.01","1","0","""von neumann_r=1""","true","139","0"
"1577","""PD""","0.62","0.01","1","0","""von neumann_r=1""","true","131","0"
"1576","""PD""","0.62","0.01","1","0","""von neumann_r=1""","true","122","0"
"1580","""PD""","0.62","0.01","1","0","""von neumann_r=1""","true","119","0"
"1579","""PD""","0.62","0.01","1","0","""von neumann_r=1""","true","141","0"
"1581","""PD""","0.62","0.01","1","0","""moore_r=3""","true","41","0"
"1583","""PD""","0.62","0.01","1","0","""moore_r=3""","true","54","0"
"1584","""PD""","0.62","0.01","1","0","""moore_r=3""","true","52","0"
"1582","""PD""","0.62","0.01","1","0","""moore_r=3""","true","67","0"
"1585","""PD""","0.62","0.01","1","0","""moore_r=3""","true","57","0"
"1586","""PD""","0.62","0.01","1","0","""moore_r=3""","true","49","0"
"1588","""PD""","0.62","0.01","1","0","""moore_r=3""","true","52","0"
"1587","""PD""","0.62","0.01","1","0","""moore_r=3""","true","56","0"
"1591","""PD""","0.63","0.01","1","0","""moore_r=1""","true","103","0"
"1592","""PD""","0.63","0.01","1","0","""moore_r=1""","true","76","0"
"1594","""PD""","0.63","0.01","1","0","""moore_r=1""","true","79","0"
"1593","""PD""","0.63","0.01","1","0","""moore_r=1""","true","110","0"
"1589","""PD""","0.62","0.01","1","0","""moore_r=3""","true","45","0"
"1595","""PD""","0.63","0.01","1","0","""moore_r=1""","true","98","0"
"1597","""PD""","0.63","0.01","1","0","""moore_r=1""","true","96","0"
"1598","""PD""","0.63","0.01","1","0","""moore_r=1""","true","83","0"
"1590","""PD""","0.62","0.01","1","0","""moore_r=3""","true","61","0"
"1596","""PD""","0.63","0.01","1","0","""moore_r=1""","true","134","0"
"1599","""PD""","0.63","0.01","1","0","""moore_r=1""","true","93","0"
"1600","""PD""","0.63","0.01","1","0","""moore_r=1""","true","92","0"
"1601","""PD""","0.63","0.01","1","0","""von neumann_r=1""","true","107","0"
"1603","""PD""","0.63","0.01","1","0","""von neumann_r=1""","true","145","0"
"1604","""PD""","0.63","0.01","1","0","""von neumann_r=1""","true","117","0"
"1605","""PD""","0.63","0.01","1","0","""von neumann_r=1""","true","138","0"
"1602","""PD""","0.63","0.01","1","0","""von neumann_r=1""","true","173","0"
"1606","""PD""","0.63","0.01","1","0","""von neumann_r=1""","true","122","0"
"1607","""PD""","0.63","0.01","1","0","""von neumann_r=1""","true","106","0"
"1608","""PD""","0.63","0.01","1","0","""von neumann_r=1""","true","122","0"
"1609","""PD""","0.63","0.01","1","0","""von neumann_r=1""","true","106","0"
"1610","""PD""","0.63","0.01","1","0","""von neumann_r=1""","true","147","0"
"1613","""PD""","0.63","0.01","1","0","""moore_r=3""","true","43","0"
"1611","""PD""","0.63","0.01","1","0","""moore_r=3""","true","53","0"
"1614","""PD""","0.63","0.01","1","0","""moore_r=3""","true","43","0"
"1612","""PD""","0.63","0.01","1","0","""moore_r=3""","true","67","0"
"1617","""PD""","0.63","0.01","1","0","""moore_r=3""","true","47","0"
"1616","""PD""","0.63","0.01","1","0","""moore_r=3""","true","49","0"
"1615","""PD""","0.63","0.01","1","0","""moore_r=3""","true","56","0"
"1618","""PD""","0.63","0.01","1","0","""moore_r=3""","true","50","0"
"1622","""PD""","0.64","0.01","1","0","""moore_r=1""","true","101","0"
"1621","""PD""","0.64","0.01","1","0","""moore_r=1""","true","120","0"
"1623","""PD""","0.64","0.01","1","0","""moore_r=1""","true","107","0"
"1624","""PD""","0.64","0.01","1","0","""moore_r=1""","true","92","0"
"1625","""PD""","0.64","0.01","1","0","""moore_r=1""","true","91","0"
"1619","""PD""","0.63","0.01","1","0","""moore_r=3""","true","47","0"
"1626","""PD""","0.64","0.01","1","0","""moore_r=1""","true","103","0"
"1627","""PD""","0.64","0.01","1","0","""moore_r=1""","true","121","0"
"1628","""PD""","0.64","0.01","1","0","""moore_r=1""","true","99","0"
"1630","""PD""","0.64","0.01","1","0","""moore_r=1""","true","94","0"
"1620","""PD""","0.63","0.01","1","0","""moore_r=3""","true","60","0"
"1629","""PD""","0.64","0.01","1","0","""moore_r=1""","true","116","0"
"1631","""PD""","0.64","0.01","1","0","""von neumann_r=1""","true","111","0"
"1632","""PD""","0.64","0.01","1","0","""von neumann_r=1""","true","105","0"
"1633","""PD""","0.64","0.01","1","0","""von neumann_r=1""","true","133","0"
"1635","""PD""","0.64","0.01","1","0","""von neumann_r=1""","true","129","0"
"1636","""PD""","0.64","0.01","1","0","""von neumann_r=1""","true","121","0"
"1634","""PD""","0.64","0.01","1","0","""von neumann_r=1""","true","138","0"
"1637","""PD""","0.64","0.01","1","0","""von neumann_r=1""","true","111","0"
"1638","""PD""","0.64","0.01","1","0","""von neumann_r=1""","true","112","0"
"1639","""PD""","0.64","0.01","1","0","""von neumann_r=1""","true","117","0"
"1640","""PD""","0.64","0.01","1","0","""von neumann_r=1""","true","98","0"
"1642","""PD""","0.64","0.01","1","0","""moore_r=3""","true","44","0"
"1643","""PD""","0.64","0.01","1","0","""moore_r=3""","true","47","0"
"1641","""PD""","0.64","0.01","1","0","""moore_r=3""","true","50","0"
"1644","""PD""","0.64","0.01","1","0","""moore_r=3""","true","47","0"
"1647","""PD""","0.64","0.01","1","0","""moore_r=3""","true","48","0"
"1648","""PD""","0.64","0.01","1","0","""moore_r=3""","true","49","0"
"1646","""PD""","0.64","0.01","1","0","""moore_r=3""","true","58","0"
"1645","""PD""","0.64","0.01","1","0","""moore_r=3""","true","71","0"
"1651","""PD""","0.65","0.01","1","0","""moore_r=1""","true","83","0"
"1652","""PD""","0.65","0.01","1","0","""moore_r=1""","true","90","0"
"1653","""PD""","0.65","0.01","1","0","""moore_r=1""","true","107","0"
"1655","""PD""","0.65","0.01","1","0","""moore_r=1""","true","66","0"
"1654","""PD""","0.65","0.01","1","0","""moore_r=1""","true","103","0"
"1656","""PD""","0.65","0.01","1","0","""moore_r=1""","true","117","0"
"1650","""PD""","0.64","0.01","1","0","""moore_r=3""","true","49","0"
"1657","""PD""","0.65","0.01","1","0","""moore_r=1""","true","108","0"
"1649","""PD""","0.64","0.01","1","0","""moore_r=3""","true","50","0"
"1659","""PD""","0.65","0.01","1","0","""moore_r=1""","true","71","0"
"1658","""PD""","0.65","0.01","1","0","""moore_r=1""","true","141","0"
"1660","""PD""","0.65","0.01","1","0","""moore_r=1""","true","95","0"
"1661","""PD""","0.65","0.01","1","0","""von neumann_r=1""","true","97","0"
"1665","""PD""","0.65","0.01","1","0","""von neumann_r=1""","true","98","0"
"1663","""PD""","0.65","0.01","1","0","""von neumann_r=1""","true","148","0"
"1664","""PD""","0.65","0.01","1","0","""von neumann_r=1""","true","164","0"
"1662","""PD""","0.65","0.01","1","0","""von neumann_r=1""","true","163","0"
"1666","""PD""","0.65","0.01","1","0","""von neumann_r=1""","true","106","0"
"1667","""PD""","0.65","0.01","1","0","""von neumann_r=1""","true","154","0"
"1668","""PD""","0.65","0.01","1","0","""von neumann_r=1""","true","105","0"
"1670","""PD""","0.65","0.01","1","0","""von neumann_r=1""","true","128","0"
"1669","""PD""","0.65","0.01","1","0","""von neumann_r=1""","true","163","0"
"1672","""PD""","0.65","0.01","1","0","""moore_r=3""","true","49","0"
"1671","""PD""","0.65","0.01","1","0","""moore_r=3""","true","54","0"
"1673","""PD""","0.65","0.01","1","0","""moore_r=3""","true","43","0"
"1674","""PD""","0.65","0.01","1","0","""moore_r=3""","true","52","0"
"1676","""PD""","0.65","0.01","1","0","""moore_r=3""","true","42","0"
"1675","""PD""","0.65","0.01","1","0","""moore_r=3""","true","53","0"
"1677","""PD""","0.65","0.01","1","0","""moore_r=3""","true","49","0"
"1681","""PD""","0.66","0.01","1","0","""moore_r=1""","true","90","0"
"1678","""PD""","0.65","0.01","1","0","""moore_r=3""","true","54","0"
"1682","""PD""","0.66","0.01","1","0","""moore_r=1""","true","95","0"
"1684","""PD""","0.66","0.01","1","0","""moore_r=1""","true","86","0"
"1683","""PD""","0.66","0.01","1","0","""moore_r=1""","true","91","0"
"1679","""PD""","0.65","0.01","1","0","""moore_r=3""","true","60","0"
"1686","""PD""","0.66","0.01","1","0","""moore_r=1""","true","77","0"
"1685","""PD""","0.66","0.01","1","0","""moore_r=1""","true","127","0"
"1687","""PD""","0.66","0.01","1","0","""moore_r=1""","true","106","0"
"1689","""PD""","0.66","0.01","1","0","""moore_r=1""","true","82","0"
"1680","""PD""","0.65","0.01","1","0","""moore_r=3""","true","57","0"
"1688","""PD""","0.66","0.01","1","0","""moore_r=1""","true","96","0"
"1690","""PD""","0.66","0.01","1","0","""moore_r=1""","true","92","0"
"1691","""PD""","0.66","0.01","1","0","""von neumann_r=1""","true","105","0"
"1693","""PD""","0.66","0.01","1","0","""von neumann_r=1""","true","83","0"
"1692","""PD""","0.66","0.01","1","0","""von neumann_r=1""","true","111","0"
"1694","""PD""","0.66","0.01","1","0","""von neumann_r=1""","true","112","0"
"1695","""PD""","0.66","0.01","1","0","""von neumann_r=1""","true","137","0"
"1697","""PD""","0.66","0.01","1","0","""von neumann_r=1""","true","127","0"
"1696","""PD""","0.66","0.01","1","0","""von neumann_r=1""","true","127","0"
"1698","""PD""","0.66","0.01","1","0","""von neumann_r=1""","true","175","0"
"1699","""PD""","0.66","0.01","1","0","""von neumann_r=1""","true","120","0"
"1700","""PD""","0.66","0.01","1","0","""von neumann_r=1""","true","111","0"
"1701","""PD""","0.66","0.01","1","0","""moore_r=3""","true","47","0"
"1702","""PD""","0.66","0.01","1","0","""moore_r=3""","true","47","0"
"1703","""PD""","0.66","0.01","1","0","""moore_r=3""","true","46","0"
